treeId,cellId,latitude,longitude,species
2110883,59,40.71583649534527,-73.99188029784543,London planetree
4607135,59,40.71593906981385,-73.99183044954852,swamp white oak
2124922,60,40.7159700857997,-73.99199597947295,London planetree
2124921,60,40.71605719285529,-73.99195196871618,London planetree
2145847,60,40.71607744657305,-73.99202119378516,pin oak
2110963,60,40.71635795248916,-73.99230636454732,pin oak
2110962,60,40.71639355008836,-73.99242363277685,sawtooth oak
2110961,60,40.71642914756796,-73.99254090113162,pin oak
2110960,60,40.71646474492797,-73.99265817036321,sawtooth oak
13824644,60,40.71665776664436,-73.99278276812947,'Village Green' Zelkova
2110953,60,40.71680266243864,-73.99259208536267,Callery pear
2110952,60,40.71693057948428,-73.99252674922367,silver linden
2110951,60,40.716994537706526,-73.99249408181173,silver linden
14495876,60,40.71730981773994,-73.99247235462705,American basswood
15247225,60,40.717266254744025,-73.99236478578447,'Boulevard' American linden
13884501,60,40.717323145169715,-73.99233226165816,hedge maple
